46.97824,9.505245
47.299216,8.468886
46.522836,6.262985
46.491292,9.90876
47.249176,9.034216
46.911458,9.873671
47.206658,7.085739
46.501018,7.552126
46.050701,7.268312
47.002515,8.259557
46.45142,6.104811
46.477986,6.913259
46.781258,9.834963
46.436098,9.553529
46.803343,9.819152
46.817884,10.26671
46.616413,7.577201
46.473997,7.134176
46.403939,7.099159
46.3609,8.183228
47.347992,7.59343
46.724125,7.452759
46.681365,6.355849
47.091942,8.823149
47.222413,8.318432
46.744262,7.392336
46.400287,8.075779
46.70333,8.806472
47.120259,8.728682
47.12613,8.762407
46.808467,9.595879
47.362724,9.198267
47.162673,9.147163
46.848447,9.216842
46.23857,7.527984
47.307733,8.166099
46.462337,6.120644
47.433571,9.53214
46.535763,6.219593
46.846037,8.60254
47.191317,7.017995
46.417344,7.317285
46.567607,7.882011
46.366585,7.024235
46.674281,9.640928
46.464288,8.888248
46.820217,9.510425
46.804957,7.886035
46.348399,7.067488
46.733838,9.130409
46.444282,6.152703
47.112291,7.786484
46.715826,8.041488
46.501225,8.821507
46.950741,8.992013
47.047862,8.696742
46.632906,6.349359
46.72941,7.741899
47.440772,9.503933
47.39228,9.002515
46.15642,7.927661
47.359689,9.042687
46.661262,7.298233
46.709186,7.822003
46.254034,7.82418
46.872438,8.439245
46.377927,7.976081
46.557729,7.484313
46.410024,8.158525
47.281971,9.00021
46.164883,7.570549
46.865855,9.727475
46.574542,6.219077
46.832607,6.455206
46.646783,8.628673
47.032093,9.063892
46.45827,6.933461
47.26305,7.428783
47.146715,9.430604
46.784335,8.281501
46.729507,7.51173
46.58243,7.7117
47.320986,9.40182
46.250841,8.03605
46.193251,8.785745
46.379189,7.263898
46.741629,9.804042
47.281992,9.17274
47.108334,8.673026
46.507567,9.818494
47.07873,9.268977
46.552874,7.332614
46.530641,8.615343
46.087872,7.920933
47.088191,8.681971
46.90064,8.647365
46.464306,7.518525
47.272425,8.026899
47.046609,6.868018
